,ID,Year,Sector,Subsector,City,County,Total_Emissions,Biogenic_CO2_Emissions,CO2_Emissions,Methane_Emissions,Nitrous_Oxide_Emissions,HFCs_Emissions,PFCs_Emissions,SF6_Emissions,Fluorinated_Emissions,Geocoded_Location
1429,1430,2021,Power Plants,"Other Power, Heating, or Cooling Plants",Spokane Valley,Spokane,34395,0,34360,16,19,0,0,0,0,POINT (-117.147223 47.696999)
1430,1431,2021,Petroleum Systems,Other Petroleum Systems,Anacortes,Skagit,68887,0,68887,0,0,0,0,0,0,POINT (-122.556032 48.465617)
1431,1432,2019,Power Plants,Natural Gas Turbine Plants,Blaine,Whatcom,6839,0,6830,4,5,0,0,0,0,POINT (-122.724299 48.885475)
1432,1433,2013,Power Plants,Natural Gas Turbine Plants,Tacoma,Pierce,328068,0,327735,152,181,0,0,0,0,POINT (-122.365686 47.086342)
1433,1434,2018,Government,Other Government,Seattle,King,14502,0,14487,7,8,0,0,0,0,POINT (-122.302452 47.443643)
1434,1435,2014,Food Production,Potato Products,Othello,Adams,95227,0,36001,59206,20,0,0,0,0,POINT (-119.172705 46.840102)
1435,1436,2021,Pulp and Paper,Other Pulp and Paper,Longview,Cowlitz,44358,0,44312,21,25,0,0,0,0,POINT (-122.976788 46.125662)
1436,1437,2014,Waste,Landfills,Zillah,Yakima,33147,0,0,33147,0,0,0,0,0,POINT (-120.2688 46.4785)
1437,1438,2019,Pulp and Paper,Other Pulp and Paper,Longview,Cowlitz,38216,0,38177,18,21,0,0,0,0,POINT (-122.976788 46.125662)
1438,1439,2014,Food Production,Meat Products,Wallula,Walla Walla,77161,0,21368,55781,12,0,0,0,0,POINT (-118.913051 46.137521)
1439,1440,2012,Livestock,Cattle Feedlots,Eltopia,Franklin,14674,0,673,1069,12932,0,0,0,0,POINT (-118.881203 46.50919)
1440,1441,2018,Waste,Landfills,Richland,Benton,24475,0,0,24475,0,0,0,0,0,POINT (-119.348118 46.346663)
1441,1442,2019,Food Production,Potato Products,Quincy,Grant,36584,0,36544,18,22,0,0,0,0,POINT (-119.869914 47.234413)
1442,1443,2013,Wood Products,Lumber Mills,Morton,Lewis,27743,27377,0,53,313,0,0,0,0,POINT (-122.269573 46.565997)
1443,1444,2020,Waste,Landfills,Tacoma,Pierce,11002,0,0,11002,0,0,0,0,0,POINT (-122.499775 47.223413)
1444,1445,2018,Manufacturing,Transportation Industry,Tukwila,King,15468,0,15451,8,9,0,0,0,0,POINT (-122.298613 47.516246)
1445,1446,2021,Supplier,Natural Gas Supplier,Kennewick,Benton,1787939,0,1785896,932,1111,0,0,0,0,POINT (-119.22987 46.21875)
1446,1447,2021,Waste,Landfills,Castle Rock,Cowlitz,295796,7520,0,288249,27,0,0,0,0,POINT (-122.772284 46.246902)
1447,1448,2015,Natural Gas Systems,Natural Gas Local Distribution Companies,Spokane,Spokane,15338,0,19,15319,0,0,0,0,0,POINT (-122.772284 46.246902)
1448,1449,2020,Government,Education,Ellensburg,Kittitas,11931,0,11918,6,7,0,0,0,0,POINT (-120.544513 47.003202)
1449,1450,2013,Power Plants,"Other Power, Heating, or Cooling Plants",Seattle,King,89429,14787,74242,161,239,0,0,0,0,POINT (-122.340179 47.6068)
1450,1451,2016,Chemicals,Fertilizer Production,Kennewick,Benton,151152,0,9491,1,141660,0,0,0,0,POINT (-119.017218 46.165957)
1451,1452,2021,Supplier,Natural Gas Supplier,Enumclaw,Pierce,25168,0,25142,12,14,0,0,0,0,POINT (-119.017218 46.165957)
1452,1453,2014,Power Plants,"Other Power, Heating, or Cooling Plants",Maple Valley,King,28218,26868,1207,43,100,0,0,0,0,POINT (-122.041817 47.455871)
1453,1454,2015,Natural Gas Systems,Natural Gas Transmission/Compression,Mount Vernon,Skagit,65776,0,63063,2678,35,0,0,0,0,POINT (-122.21547 48.421967)
1454,1455,2015,Pulp and Paper,Other Pulp and Paper,Port Angeles,Clallam,223631,214771,1633,4767,2460,0,0,0,0,POINT (-123.467524 48.134623)
1455,1456,2014,Manufacturing,Transportation Industry,Everett,Snohomish,73523,0,73446,35,42,0,0,0,0,POINT (-122.276987 47.918622)
1456,1457,2015,Food Production,Other Food Products,Kent,King,13542,0,13529,6,7,0,0,0,0,POINT (-122.237648 47.436276)
1457,1458,2017,Livestock,Cattle Feedlots,Burbank,Walla Walla,28791,0,0,2077,26714,0,0,0,0,POINT (-118.90629 46.133131)
1458,1459,2016,Food Production,Dairy Products,Chehalis,Lewis,12458,0,12445,6,7,0,0,0,0,POINT (-122.970162 46.659952)
1459,1460,2019,Government,Other Government,Richland,Benton,14391,0,5233,9150,8,0,0,0,0,POINT (-119.489007 46.55069)
1460,1461,2021,Waste,Landfills,Ephrata,Grant,45269,0,0,45269,0,0,0,0,0,POINT (-119.573764 47.270759)
1461,1462,2019,Power Plants,Natural Gas Turbine Plants,Chehalis,Lewis,979557,0,978562,454,541,0,0,0,0,POINT (-122.9145 46.6226)
1462,1463,2013,Food Production,Dairy Products,Sunnyside,Yakima,19266,0,19246,9,11,0,0,0,0,POINT (-120.015675 46.30058)
1463,1464,2014,Minerals,Cement Production,Seattle,King,523850,0,522460,517,873,0,0,0,0,POINT (-122.34255 47.56799)
1464,1465,2021,Pulp and Paper,Other Pulp and Paper,Port Angeles,Clallam,160997,154551,525,4152,1769,0,0,0,0,POINT (-123.467524 48.134623)
1465,1466,2013,Minerals,Glass Production,Winlock,Lewis,102904,0,102830,34,40,0,0,0,0,POINT (-122.926313 46.544937)
1466,1467,2018,Food Production,Other Food Products,Vancouver,Clark,16728,0,16711,8,9,0,0,0,0,POINT (-122.692 45.657037)
1467,1468,2018,Pulp and Paper,Other Pulp and Paper,Sumner,Pierce,11449,0,11436,6,7,0,0,0,0,POINT (-122.239474 47.210641)
1468,1469,2015,Government,Education,Pullman,Whitman,57309,0,57248,27,34,0,0,0,0,POINT (-117.151481 46.728702)
1469,1470,2016,Power Plants,Electrical Transmission and Distribution,Bellevue,King,1484,0,0,0,0,0,0,1484,0,POINT (-122.19454 47.61345)
1470,1471,2014,Natural Gas Systems,Natural Gas Transmission/Compression,Chehalis,Lewis,6520,0,5724,793,3,0,0,0,0,POINT (-122.87373 46.533325)
1471,1472,2019,Pulp and Paper,Kraft Mills,Camas,Clark,95544,0,88970,6524,50,0,0,0,0,POINT (-122.40843 45.584271)
1472,1473,2012,Manufacturing,Transportation Industry,Renton,King,17868,0,17849,9,10,0,0,0,0,POINT (-122.211346 47.498257)
1473,1474,2021,Waste,Landfills,Graham,Pierce,86829,0,0,86829,0,0,0,0,0,POINT (-122.292799 46.972405)
1474,1475,2021,Pulp and Paper,Other Pulp and Paper,Usk,Pend Oreille,523,0,521,1,1,0,0,0,0,POINT (-117.271359 48.289771)
1475,1476,2013,Food Production,Potato Products,Othello,Adams,87107,0,45908,41173,26,0,0,0,0,POINT (-119.176389 46.837778)
1476,1477,2018,Pulp and Paper,Kraft Mills,Wallula,Walla Walla,654139,527640,110200,13779,2520,0,0,0,0,POINT (-118.9184 46.10396)
1477,1478,2021,Wood Products,Lumber Mills,Mount Vernon,Skagit,291687,279769,8173,541,3204,0,0,0,0,POINT (-122.434613 48.448553)
1478,1479,2021,Power Plants,"Other Power, Heating, or Cooling Plants",Graham,Pierce,15900,15819,0,24,57,0,0,0,0,POINT (-122.290871 46.975533)
1479,1480,2017,Petroleum Systems,Other Petroleum Systems,Hoquiam,Grays Harbor,17588,0,17570,8,10,0,0,0,0,POINT (-123.853622 46.968196)
1480,1481,2012,Government,National Security,Bremerton,Kitsap,49575,0,49522,24,29,0,0,0,0,POINT (-122.645933 47.557047)
1481,1482,2017,Natural Gas Systems,Natural Gas Transmission/Compression,Washougal,Clark,14952,0,12242,2703,7,0,0,0,0,POINT (-122.36516 45.63236)
1482,1483,2020,Pulp and Paper,Other Pulp and Paper,Spokane,Spokane,34726,17931,16537,43,215,0,0,0,0,POINT (-117.279323 47.688295)
1483,1484,2017,Food Production,Fruit Products,Wenatchee,Chelan,9909,0,9898,5,6,0,0,0,0,POINT (-120.31426 47.48938)
1484,1485,2019,Food Production,Other Food Products,Vancouver,Clark,15094,0,15079,7,8,0,0,0,0,POINT (-122.690043 45.631069)
1485,1486,2020,Pulp and Paper,Kraft Mills,Port Townsend,Jefferson,587700,502134,80320,2513,2733,0,0,0,0,POINT (-122.796806 48.093793)
1486,1487,2021,Power Plants,"Other Power, Heating, or Cooling Plants",Kettle Falls,Stevens,442865,428428,2446,7089,4902,0,0,0,0,POINT (-118.110841 48.620335)
1487,1488,2014,Food Production,Potato Products,Pasco,Franklin,47241,0,47192,22,27,0,0,0,0,POINT (-119.115336 46.288137)
1488,1489,2019,Supplier,Natural Gas Supplier,Bellevue,King,5591105,0,5585336,2632,3137,0,0,0,0,POINT (-122.19454 47.61345)
1489,1490,2012,Natural Gas Systems,Natural Gas Transmission/Compression,Washougal,Clark,20598,0,18287,2301,10,0,0,0,0,POINT (-122.36516 45.63236)
1490,1491,2013,Power Plants,"Other Power, Heating, or Cooling Plants",Spokane,Spokane,244931,140268,99262,2106,3295,0,0,0,0,POINT (-117.504278 47.626529)
1491,1492,2012,Natural Gas Systems,Natural Gas Local Distribution Companies,Spokane,Spokane,18573,0,18,12698,0,0,0,5857,0,POINT (-117.388514 47.673486)
1492,1493,2020,Food Production,Potato Products,Othello,Adams,56866,0,34044,22803,19,0,0,0,0,POINT (-119.172705 46.840102)
1493,1494,2017,Supplier,Natural Gas Supplier,Ellensburg,Kittitas,29460,0,29429,14,17,0,0,0,0,POINT (-119.172705 46.840102)
1494,1495,2020,Wood Products,Lumber Mills,Longview,Cowlitz,11352,6529,4731,15,77,0,0,0,0,POINT (-122.916806 46.114537)
1495,1496,2015,Natural Gas Systems,Natural Gas Transmission/Compression,Snohomish,Snohomish,66543,0,65853,653,37,0,0,0,0,POINT (-122.05859 47.78825)
1496,1497,2016,Government,National Security,Fairchild AFB,Spokane,13587,0,13572,7,8,0,0,0,0,POINT (-117.644832 47.641332)
1497,1498,2018,Power Plants,Natural Gas Turbine Plants,Tacoma,Pierce,41003,0,40961,19,23,0,0,0,0,POINT (-122.364711 47.079716)
1498,1499,2020,Metals,Other Metals,Kalama,Cowlitz,21774,0,21752,10,12,0,0,0,0,POINT (-122.871703 46.04326)
1499,1500,2016,Power Plants,"Other Power, Heating, or Cooling Plants",Graham,Pierce,20288,20184,0,31,73,0,0,0,0,POINT (-122.290871 46.975533)
1500,1501,2019,Minerals,Other Minerals,Quincy,Grant,20150,0,20129,10,11,0,0,0,0,POINT (-119.838831 47.239948)
1501,1502,2013,Government,National Security,Silverdale,Kitsap,23316,0,23289,12,15,0,0,0,0,POINT (-122.696926 47.699284)
1502,1503,2012,Food Production,Potato Products,Quincy,Grant,39693,0,39652,19,22,0,0,0,0,POINT (-119.869914 47.234413)
1503,1504,2014,Food Production,Potato Products,Richland,Benton,34551,0,34516,16,19,0,0,0,0,POINT (-119.297267 46.309314)
1504,1505,2016,Wood Products,Lumber Mills,Bingen,Klickitat,105113,103591,138,199,1185,0,0,0,0,POINT (-121.468688 45.713913)
1505,1506,2021,Natural Gas Systems,Natural Gas Transmission/Compression,Cook,Skamania,15988,0,13863,2117,8,0,0,0,0,POINT (-121.626311 45.778087)
1506,1507,2019,Power Plants,"Other Power, Heating, or Cooling Plants",Spokane,Spokane,234196,134316,94749,2001,3130,0,0,0,0,POINT (-117.504278 47.626529)
1507,1508,2019,Natural Gas Systems,Natural Gas Transmission/Compression,Wallula,Walla Walla,121132,0,119457,1608,67,0,0,0,0,POINT (-118.843934 46.053153)
1508,1509,2017,Waste,Landfills,Longview,Cowlitz,25683,0,0,25683,0,0,0,0,0,POINT (-122.905601 46.107229)
1509,1510,2020,Power Plants,Natural Gas Turbine Plants,Longview,Cowlitz,694045,0,693340,322,383,0,0,0,0,POINT (-122.985138 46.140095)
1510,1511,2021,Manufacturing,Electronics Industry,Vancouver,Clark,11332,0,11321,5,6,0,0,0,0,POINT (-122.553612 45.649912)
1511,1512,2021,Manufacturing,Transportation Industry,Moses Lake,Grant,12704,0,12691,6,7,0,0,0,0,POINT (-119.285437 47.208993)
1512,1513,2014,Wood Products,Lumber Mills,Randle,Lewis,56286,55544,0,107,635,0,0,0,0,POINT (-121.917906 46.533743)
1513,1514,2013,Natural Gas Systems,Natural Gas Local Distribution Companies,Bellevue,King,61070,0,74,60996,0,0,0,0,0,POINT (-122.19454 47.61345)
1514,1515,2018,Power Plants,Natural Gas Turbine Plants,Tacoma,Pierce,270097,0,269823,125,149,0,0,0,0,POINT (-122.365686 47.086342)
1515,1516,2016,Wood Products,Lumber Mills,Colville,Stevens,41270,40723,3,78,466,0,0,0,0,POINT (-117.915469 48.548525)
1516,1517,2014,Pulp and Paper,Other Pulp and Paper,Longview,Cowlitz,39975,0,39934,19,22,0,0,0,0,POINT (-122.976788 46.125662)
1517,1518,2016,Waste,Landfills,Yakima,Yakima,111851,0,25,111826,0,0,0,0,0,POINT (-120.39408 46.610031)
1518,1519,2021,Wood Products,Lumber Mills,Colville,Stevens,38760,38249,0,74,437,0,0,0,0,POINT (-117.915469 48.548525)
1519,1520,2021,Petroleum Systems,Petroleum Refineries,Anacortes,Skagit,1837958,0,1827784,6417,3757,0,0,0,0,POINT (-122.559161 48.470931)
1520,1521,2014,Minerals,Glass Production,Kalama,Cowlitz,22136,0,22121,7,8,0,0,0,0,POINT (-122.866241 46.031656)
1521,1522,2015,Food Production,Other Food Products,Vancouver,Clark,18274,0,18255,9,10,0,0,0,0,POINT (-122.690043 45.631069)
1522,1523,2016,Wood Products,Lumber Mills,Port Angeles,Clallam,43768,43191,0,83,494,0,0,0,0,POINT (-123.518642 48.103425)
1523,1524,2014,Food Production,Potato Products,Warden,Grant,29997,0,29966,14,17,0,0,0,0,POINT (-119.063631 46.970469)
1524,1525,2014,Metals,Other Metals,Tukwila,King,13851,0,13836,7,8,0,0,0,0,POINT (-122.303906 47.526872)
1525,1526,2014,Natural Gas Systems,Natural Gas Transmission/Compression,Wallula,Walla Walla,81465,0,75234,6189,42,0,0,0,0,POINT (-118.843934 46.053153)
1526,1527,2015,Natural Gas Systems,Natural Gas Transmission/Compression,Goldendale,Klickitat,12874,0,10588,2280,6,0,0,0,0,POINT (-120.799267 45.771216)
1527,1528,2016,Metals,Iron and Steel Production,Seattle,King,84518,0,84479,18,21,0,0,0,0,POINT (-122.367332 47.569331)
1528,1529,2014,Petroleum Systems,Petroleum Refineries,Tacoma,Pierce,179363,0,176926,1857,580,0,0,0,0,POINT (-122.394952 47.256813)
1529,1530,2017,Food Production,Potato Products,Pasco,Franklin,50961,0,50908,24,29,0,0,0,0,POINT (-119.115336 46.288137)
1530,1531,2016,Government,National Security,Oak Harbor,Island,13366,0,13352,6,8,0,0,0,0,POINT (-122.669741 48.345281)
1531,1532,2019,Power Plants,"Other Power, Heating, or Cooling Plants",Maple Valley,King,27272,25866,1269,41,96,0,0,0,0,POINT (-122.041817 47.455871)
1532,1533,2012,Manufacturing,Electronics Industry,Camas,Clark,23649,0,1787,1,1110,1029,16947,2729,46,POINT (-122.45232 45.598844)
1533,1534,2017,Petroleum Systems,Other Petroleum Systems,Anacortes,Skagit,63454,0,63454,0,0,0,0,0,0,POINT (-122.556032 48.465617)
1534,1535,2021,Wood Products,Other Wood Products,Kettle Falls,Stevens,70002,53371,15902,110,619,0,0,0,0,POINT (-118.116106 48.613175)
1535,1536,2018,Minerals,Glass Production,Winlock,Lewis,106984,0,106907,35,42,0,0,0,0,POINT (-122.926313 46.544937)
1536,1537,2014,Pulp and Paper,Kraft Mills,Longview,Cowlitz,1544182,1183044,352244,1944,6950,0,0,0,0,POINT (-122.983637 46.130495)
1537,1538,2013,Chemicals,Other Chemicals,Elma,Grays Harbor,17966,0,17857,9,100,0,0,0,0,POINT (-123.382316 46.995459)
1538,1539,2021,Pulp and Paper,Kraft Mills,Longview,Cowlitz,1475085,1271745,197077,1228,5035,0,0,0,0,POINT (-122.92167 46.10361)
1539,1540,2016,Natural Gas Systems,Natural Gas Transmission/Compression,Cook,Skamania,7520,0,5573,1944,3,0,0,0,0,POINT (-121.626311 45.778087)
1540,1541,2017,Minerals,Glass Production,Seattle,King,75428,0,75367,28,33,0,0,0,0,POINT (-122.33739 47.55242)
1541,1542,2013,Manufacturing,Transportation Industry,Tukwila,King,15665,0,15649,7,9,0,0,0,0,POINT (-122.298613 47.516246)
1542,1543,2021,Supplier,Natural Gas Supplier,Portland,Clark,473152,0,472664,223,265,0,0,0,0,POINT (-122.298613 47.516246)
1543,1544,2016,Power Plants,"Other Power, Heating, or Cooling Plants",Spokane Valley,Spokane,9008,0,8999,4,5,0,0,0,0,POINT (-117.147223 47.696999)
1544,1545,2012,Wood Products,Lumber Mills,Shelton,Mason,86196,83660,704,714,1118,0,0,0,0,POINT (-123.096517 47.213448)
1545,1546,2018,Waste,Landfills,Zillah,Yakima,38861,0,0,38861,0,0,0,0,0,POINT (-120.2688 46.4785)
1546,1547,2016,Power Plants,"Other Power, Heating, or Cooling Plants",Kettle Falls,Stevens,479582,464930,2590,6743,5319,0,0,0,0,POINT (-118.110841 48.620335)
1547,1548,2013,Natural Gas Systems,Natural Gas Transmission/Compression,Rosalia,Spokane,86778,0,80719,6014,45,0,0,0,0,POINT (-117.406737 47.277256)
1548,1549,2015,Wood Products,Lumber Mills,Centralia,Lewis,13572,8954,4494,19,105,0,0,0,0,POINT (-122.991963 46.734454)
1549,1550,2019,Petroleum Systems,Petroleum Refineries,Tacoma,Pierce,155836,0,154515,808,513,0,0,0,0,POINT (-122.394952 47.256813)
1550,1551,2021,Manufacturing,Transportation Industry,Auburn,King,34745,0,34710,16,19,0,0,0,0,POINT (-122.242298 47.285551)
1551,1552,2021,Natural Gas Systems,Natural Gas Storage,Chehalis,Lewis,13690,0,11361,2323,6,0,0,0,0,POINT (-122.838569 46.53461)
1552,1553,2016,Waste,Landfills,Ephrata,Grant,42711,0,0,42711,0,0,0,0,0,POINT (-119.573764 47.270759)
1553,1554,2018,Food Production,Meat Products,Tacoma,Pierce,9515,0,9505,5,5,0,0,0,0,POINT (-122.406461 47.250503)
1554,1555,2012,Livestock,Cattle Feedlots,Sunnyside,Yakima,16999,0,0,1312,15687,0,0,0,0,POINT (-120.019668 46.284622)
1555,1556,2018,Supplier,Natural Gas Supplier,Spokane,Spokane,1082747,0,1081630,510,607,0,0,0,0,POINT (-120.019668 46.284622)
1556,1557,2019,Natural Gas Systems,Natural Gas Local Distribution Companies,Spokane,Spokane,15893,0,19,15874,0,0,0,0,0,POINT (-120.019668 46.284622)
1557,1558,2014,Pulp and Paper,Other Pulp and Paper,Sumner,Pierce,10814,0,10803,5,6,0,0,0,0,POINT (-122.239474 47.210641)
1558,1559,2015,Manufacturing,Building Products,Seattle,King,41654,0,41611,20,23,0,0,0,0,POINT (-122.336944 47.548056)
1559,1560,2018,Waste,Landfills,Snohomish,Snohomish,22426,0,199,22227,0,0,0,0,0,POINT (-122.118284 47.870014)
1560,1561,2020,Wood Products,Lumber Mills,Raymond,Pacific,44537,43950,0,84,503,0,0,0,0,POINT (-123.737495 46.688088)
1561,1562,2017,Waste,Landfills,Castle Rock,Cowlitz,218522,11096,0,207386,40,0,0,0,0,POINT (-122.772284 46.246902)
1562,1563,2021,Manufacturing,Building Products,Tacoma,Pierce,39502,0,39461,19,22,0,0,0,0,POINT (-122.394869 47.269558)
1563,1564,2017,Pulp and Paper,Other Pulp and Paper,Port Angeles,Clallam,63532,58436,44,4384,668,0,0,0,0,POINT (-123.467524 48.134623)
1564,1565,2013,Chemicals,Other Chemicals,Longview,Cowlitz,49256,0,49256,0,0,0,0,0,0,POINT (-122.982847 46.137218)
1565,1566,2012,Food Production,Dairy Products,Chehalis,Lewis,13955,0,13940,7,8,0,0,0,0,POINT (-122.970162 46.659952)
1566,1567,2020,Food Production,Potato Products,Moses Lake,Grant,33001,0,32967,16,18,0,0,0,0,POINT (-119.220408 47.075183)
1567,1568,2014,Pulp and Paper,Kraft Mills,Camas,Clark,629619,488880,131192,7782,1765,0,0,0,0,POINT (-122.40843 45.584271)
1568,1569,2019,Food Production,Other Food Products,Kent,King,13174,0,13161,6,7,0,0,0,0,POINT (-122.237648 47.436276)
1569,1570,2017,Natural Gas Systems,Natural Gas Transmission/Compression,Sumas,Whatcom,96858,0,92864,3942,52,0,0,0,0,POINT (-122.2214 49.001)
1570,1571,2019,Food Production,Dairy Products,Lynden,Whatcom,19402,0,19382,9,11,0,0,0,0,POINT (-122.451915 48.947567)
1571,1572,2018,Minerals,Cement Production,Seattle,King,362742,0,362334,165,243,0,0,0,0,POINT (-122.34255 47.56799)
1572,1573,2012,Natural Gas Systems,Natural Gas Transmission/Compression,Sumas,Whatcom,69616,0,64130,5447,39,0,0,0,0,POINT (-122.2214 49.001)
1573,1574,2015,Natural Gas Systems,Natural Gas Local Distribution Companies,Portland,Clark,7824,0,9,7815,0,0,0,0,0,POINT (-122.2214 49.001)
1574,1575,2020,Natural Gas Systems,Natural Gas Transmission/Compression,Mount Vernon,Skagit,28539,0,27033,1491,15,0,0,0,0,POINT (-122.21547 48.421967)
1575,1576,2013,Metals,Other Metals,Moses Lake,Grant,123755,0,123628,58,69,0,0,0,0,POINT (-119.200383 47.138359)
1576,1577,2014,Pulp and Paper,Sulfite Mills,Cosmopolis,Grays Harbor,480376,451065,22511,4768,2032,0,0,0,0,POINT (-123.76211 46.952907)
1577,1578,2015,Food Production,Fruit Products,Selah,Yakima,20030,0,20009,10,11,0,0,0,0,POINT (-120.52755 46.64992)
1578,1579,2018,Food Production,Potato Products,Moses Lake,Grant,35266,3412,26773,5054,27,0,0,0,0,POINT (-119.18926 47.131732)
1579,1580,2019,Government,Education,Pullman,Whitman,66456,0,66377,34,45,0,0,0,0,POINT (-117.151481 46.728702)
1580,1581,2012,Power Plants,"Other Power, Heating, or Cooling Plants",Roosevelt,Klickitat,84423,83991,0,129,303,0,0,0,0,POINT (-120.166354 45.807765)
1581,1582,2016,Natural Gas Systems,Natural Gas Local Distribution Companies,Kennewick,Benton,23616,0,171,23445,0,0,0,0,0,POINT (-119.22987 46.21875)
1582,1583,2014,Government,Other Government,Richland,Benton,15792,0,5670,10112,10,0,0,0,0,POINT (-119.489007 46.55069)
1583,1584,2012,Petroleum Systems,Petroleum Refineries,Ferndale,Whatcom,803370,0,799200,2099,2071,0,0,0,0,POINT (-122.692114 48.830142)
1584,1585,2019,Petroleum Systems,Petroleum Refineries,Anacortes,Skagit,1421372,0,1415470,2325,3577,0,0,0,0,POINT (-122.564845 48.493816)
1585,1586,2019,Manufacturing,Transportation Industry,Renton,King,20506,0,20484,10,12,0,0,0,0,POINT (-122.211346 47.498257)
1586,1587,2019,Wood Products,Lumber Mills,Darrington,Snohomish,84096,82988,0,159,949,0,0,0,0,POINT (-121.597608 48.262797)
1587,1588,2018,Manufacturing,Transportation Industry,Renton,King,19763,0,19743,9,11,0,0,0,0,POINT (-122.211346 47.498257)
1588,1589,2014,Wood Products,Lumber Mills,Forks,Clallam,13318,13143,0,25,150,0,0,0,0,POINT (-124.399193 47.971946)
1589,1590,2019,Food Production,Potato Products,Warden,Grant,19413,0,19393,9,11,0,0,0,0,POINT (-119.055427 46.971504)
1590,1591,2021,Manufacturing,Building Products,Tacoma,Pierce,21700,0,21678,10,12,0,0,0,0,POINT (-122.364656 47.092145)
1591,1592,2016,Manufacturing,Transportation Industry,Spokane,Spokane,45108,0,45064,20,24,0,0,0,0,POINT (-117.568511 47.583604)
1592,1593,2013,Power Plants,Natural Gas Turbine Plants,Tacoma,Pierce,34538,0,34504,16,18,0,0,0,0,POINT (-122.364711 47.079716)
1593,1594,2014,Power Plants,Natural Gas Turbine Plants,Vancouver,Clark,553920,0,553357,257,306,0,0,0,0,POINT (-122.724806 45.64958)
1594,1595,2021,Power Plants,Coal Plants,Centralia,Lewis,3484305,0,3456999,9988,17318,0,0,0,0,POINT (-122.8578 46.7559)
1595,1596,2013,Waste,Landfills,Snohomish,Snohomish,23894,0,257,23637,0,0,0,0,0,POINT (-122.118284 47.870014)
